base_plus_handcrafted_latent_skill,base_plus_handcrafted_skill,base_plus_latent_skill,base_plus_pca_latent_skill,base_plus_pca_skill,base_skill,block_rows,block_seconds,ci_high,ci_low,correction_event_frequencies,diagnostic,draws,feature,increment_beyond_handcrafted,increment_beyond_pca,large_event_samples,large_threshold,mapping_alpha,mean_forward_change_large,mean_source_progress_large,mean_target_progress_large,paired_intervals,quintile_monotonic,quintile_samples,quintile_target_means,samples,seed,source_subsystem,spearman,target,target_subsystem
0.058221819370200545,0.05848767715381187,-0.01668130461894335,-0.00887318068649745,-0.0160323702530345,-0.007605768200466878,,,,,,diagnostic_1,,near_to_far_increment,-0.00026585778361132295,0.00715918956653705,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-3.4052918832035304e-05,""ci_low"":-4.101618198866301e-05,""ci_high"":-2.725197329461758e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-3.4052918832035304e-05,""ci_low"":-4.040562518061052e-05,""ci_high"":-2.7925781472594997e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-3.4052918832035304e-05,""ci_low"":-3.976613373225962e-05,""ci_high"":-2.7356163994555773e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":2.686246740370366e-05,""ci_low"":2.157953481847076e-05,""ci_high"":3.247417822613841e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":2.686246740370366e-05,""ci_low"":2.0705206782999526e-05,""ci_high"":3.263806785763822e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":2.686246740370366e-05,""ci_low"":2.2405842876419288e-05,""ci_high"":3.1410754235467775e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":-9.975425262739619e-07,""ci_low"":-8.894700814806303e-06,""ci_high"":6.344367969730228e-06,""positive_probability"":0.392,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-9.975425262739619e-07,""ci_low"":-9.796504151416476e-06,""ci_high"":7.3732025681457955e-06,""positive_probability"":0.412,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-9.975425262739619e-07,""ci_low"":-1.1307577091949816e-05,""ci_high"":8.151667978824486e-06,""positive_probability"":0.436,""block_rows"":60,""draws"":500}}}",,,,,101,near,,atm_iv_convergence,far
,,,,,,12,60,0.40822468526570366,0.3506167337339895,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,5.8587841058858465e-06]",4477,101,near,0.37871771925846903,near_atm_iv_change,far
,,,,,,24,120,0.4102147035804786,0.34272382628074033,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,5.8587841058858465e-06]",4477,101,near,0.37871771925846903,near_atm_iv_change,far
,,,,,,60,300,0.4169954678013799,0.3371781763860001,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,5.8587841058858465e-06]",4477,101,near,0.37871771925846903,near_atm_iv_change,far
,,,,,,12,60,0.060883945829525846,-0.015945938530621703,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,5.200934617786181e-06]",4477,101,near,0.023241883713368244,far_atm_iv_change,far
,,,,,,24,120,0.06305443240366981,-0.02111442748401735,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,5.200934617786181e-06]",4477,101,near,0.023241883713368244,far_atm_iv_change,far
,,,,,,60,300,0.05581398084019196,-0.022012003701451892,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,5.200934617786181e-06]",4477,101,near,0.023241883713368244,far_atm_iv_change,far
,,,,,,12,60,-0.34999286927387996,-0.4077953104222384,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,-6.578494880996646e-07]",4477,101,near,-0.37787486390416325,term_structure_iv_change,far
,,,,,,24,120,-0.3417845598716392,-0.40914751111717046,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,-6.578494880996646e-07]",4477,101,near,-0.37787486390416325,term_structure_iv_change,far
,,,,,,60,300,-0.33575066150453536,-0.41581756876575093,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,-6.578494880996646e-07]",4477,101,near,-0.37787486390416325,term_structure_iv_change,far
,,,,,,12,60,0.27343087129973537,0.2142757680354228,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,-2.3889953013853165e-07]",4477,101,near,0.24431629004419114,atm_iv_convergence,far
,,,,,,24,120,0.27087946208551605,0.2111732050871828,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,-2.3889953013853165e-07]",4477,101,near,0.24431629004419114,atm_iv_convergence,far
,,,,,,60,300,0.28372414843779914,0.2037455575339096,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,-2.3889953013853165e-07]",4477,101,near,0.24431629004419114,atm_iv_convergence,far
,,,,,,12,60,0.19861863737702445,0.13335544202620395,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,3.840669921770116e-07]",4477,101,near,0.1685268374449495,surface_residual_restoration,far
,,,,,,24,120,0.20145086609606924,0.13705514713697764,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,3.840669921770116e-07]",4477,101,near,0.1685268374449495,surface_residual_restoration,far
,,,,,,60,300,0.20806864493125715,0.1331933644632951,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,3.840669921770116e-07]",4477,101,near,0.1685268374449495,surface_residual_restoration,far
,,,,,,12,60,0.17409811606883957,0.05316597477933371,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,0.0001253889831551262]",4477,101,near,0.11339878589239892,realized_futures_volatility,far
,,,,,,24,120,0.18551527312033755,0.051736321791541556,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,0.0001253889831551262]",4477,101,near,0.11339878589239892,realized_futures_volatility,far
,,,,,,60,300,0.19548201554201333,0.029532589037317005,"{""persistent_disagreement"":1262,""target_led_correction"":1160,""source_led_correction"":1066,""both_correct"":989}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.512305128962016,100.0,0.0005401711881452739,-0.008320866589945387,-0.006160625337431282,,False,"[0,0,0,0,4477]","[null,null,null,null,0.0001253889831551262]",4477,101,near,0.11339878589239892,realized_futures_volatility,far
0.15702267920782575,0.15215824470646178,0.11938342510344047,0.06868623297330512,0.053855370294814464,0.12496157780850459,,,,,,diagnostic_2,,near_to_far_increment,0.004864434501363979,0.014830862678490653,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.9683876042154556e-05,""ci_low"":-4.211804635262166e-05,""ci_high"":-1.7558700343235824e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.9683876042154556e-05,""ci_low"":-4.28536356275948e-05,""ci_high"":-1.5250529215304139e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.9683876042154556e-05,""ci_low"":-4.389150848297e-05,""ci_high"":-1.5684690726383968e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":7.892173495839812e-05,""ci_low"":6.757442817571728e-05,""ci_high"":8.919995727869747e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":7.892173495839812e-05,""ci_low"":6.858796338721458e-05,""ci_high"":8.825623995598973e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":7.892173495839812e-05,""ci_low"":6.980442973724608e-05,""ci_high"":8.830316913835028e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":2.5885858345646537e-05,""ci_low"":1.159276772680974e-05,""ci_high"":3.830431511013997e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":2.5885858345646537e-05,""ci_low"":1.1481280759449197e-05,""ci_high"":4.070165359955586e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":2.5885858345646537e-05,""ci_low"":9.816723273988636e-06,""ci_high"":4.1780110117952784e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,101,near,,term_structure_iv_change,far
-0.0006233077333674952,-0.0019230400598899688,-0.02216269616626887,-0.07983159292656539,-0.09078727687843213,-0.018125575157578844,,,,,,diagnostic_2,,near_to_far_increment,0.0012997323265224736,0.010955683951866746,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.6137227385893546e-05,""ci_low"":-2.2065742316720977e-05,""ci_high"":-9.596890703991245e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.6137227385893546e-05,""ci_low"":-2.2370578341149674e-05,""ci_high"":-9.263382443805007e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.6137227385893546e-05,""ci_low"":-2.296395727973089e-05,""ci_high"":-9.339904969319095e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":4.379218822489939e-05,""ci_low"":3.8655313155929426e-05,""ci_high"":4.83112973177849e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":4.379218822489939e-05,""ci_low"":3.943546729778249e-05,""ci_high"":4.7836051595036885e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":4.379218822489939e-05,""ci_low"":3.973786323423024e-05,""ci_high"":4.826188214371766e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":5.195305280357735e-06,""ci_low"":-1.3502776680063258e-06,""ci_high"":1.1872347967832695e-05,""positive_probability"":0.942,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":5.195305280357735e-06,""ci_low"":-1.7433451112100842e-06,""ci_high"":1.2870829219513247e-05,""positive_probability"":0.922,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":5.195305280357735e-06,""ci_low"":-2.1968498047323296e-06,""ci_high"":1.3206411564464717e-05,""positive_probability"":0.898,""block_rows"":60,""draws"":500}}}",,,,,101,near,,atm_iv_convergence,far
