seed,diagnostic,horizon,target,base_skill,jepa_skill,base_plus_jepa_skill,incremental_jepa_skill,base_r2,base_plus_jepa_r2,incremental_r2,base_plus_jepa_auc,base_plus_jepa_balanced_accuracy
7,diagnostic_2,300s,signed_futures_return,-0.6602427152389865,-0.04900327734153698,-0.14564172203085146,0.514600993208135,-1.598299901780977,-0.30282914594881194,1.295470755832165,0.4826952096493875,0.48719374746328925
7,diagnostic_2,300s,absolute_futures_return,-2.999326113571164,-0.15443942694963697,-5.128481742877085,-2.129155629305921,-11.166715541683406,-25.62828559775829,-14.461570056074883,,
7,diagnostic_2,300s,realized_futures_volatility,-4.1302461930776255,-0.46285532115491157,-4.118714705908092,0.011531487169533783,-24.721595383073936,-24.878607455653768,-0.15701207257983185,,
7,diagnostic_2,300s,signed_atm_straddle_change,-0.08734449731388172,0.006775807722499305,0.036422903826213826,0.12376740114009555,-0.12068400938986157,0.10320443508256283,0.2238884444724244,0.6288940555888101,0.5749800102208258
7,diagnostic_2,300s,absolute_atm_straddle_change,-0.06995949556720982,0.05824438253062958,0.11075266157871888,0.1807121571459287,-1.0019921529966171,-0.5659284936013811,0.43606365939523606,,
7,diagnostic_2,300s,near_atm_spread_change,-0.6453596845426444,-0.5392134846529477,-0.5432410880351641,0.10211859650748023,-1.1889488735063019,-0.9550088568020465,0.23394001670425535,0.7434772669802256,0.5730946239821979
7,diagnostic_2,300s,signed_atm_iv_change,0.0396088576488296,0.007437995905533068,0.06412334621468219,0.024514488565852588,0.11732624518959256,0.15205608244792834,0.03472983725833578,0.7281181316069567,0.6232761888426046
7,diagnostic_2,300s,absolute_atm_iv_change,0.1182630485603331,0.06090680747004906,0.17428810402928718,0.05602505546895409,-1.061441607974288,-0.8684817778457168,0.19295983012857132,,
7,diagnostic_2,300s,surface_displacement,0.06419688524172151,0.09661845963524551,-0.8048243169500551,-0.8690212021917766,-0.3309680609250769,-3.2428475212674828,-2.911879460342406,,
23,diagnostic_1,30s,signed_futures_return,-3.0120901910905884,-0.11432944248116961,-1.5891087710808613,1.422981420009727,-9.040211742280759,-3.7471470647942544,5.293064677486504,0.495561364704843,0.5032175570230932
23,diagnostic_1,30s,absolute_futures_return,-0.2291405430489759,-0.004520041973661959,-0.4427712911819526,-0.21363074813297667,-0.2708541984545272,-0.6161504746799329,-0.3452962762254057,,
23,diagnostic_1,30s,realized_futures_volatility,-0.5974132107628012,0.016643315362906863,-0.5753475584156427,0.022065652347158515,-1.3054370394019061,-1.2340646388460068,0.07137240055589933,,
23,diagnostic_1,30s,signed_atm_straddle_change,-0.3342668936937361,0.0001155371094360147,-0.04599756514944775,0.28826932854428833,-0.4561998132644123,-0.03916252774004314,0.41703728552436914,0.5122692682464978,0.5022971592231554
23,diagnostic_1,30s,absolute_atm_straddle_change,-0.07195381139005108,0.021878200063427555,-0.145334477745249,-0.07338066635519791,-0.602164849341789,-0.7323909672654452,-0.13022611792365613,,
23,diagnostic_1,30s,near_atm_spread_change,0.17346675500974795,0.006212227589689312,-0.3182494777423137,-0.49171623275206167,0.32090251828845184,-0.7364830382663692,-1.057385556554821,0.6796373416623287,0.6345921473979776
23,diagnostic_1,30s,signed_atm_iv_change,0.05134946476982827,0.005793239207840251,0.05711542008355086,0.005765955313722593,0.12766044507197893,0.13510926001235468,0.0074488149403757475,0.6776445051256995,0.6043703123533416
